fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category
13609,"11443026091",,,,,,,,,"""amenity""=>""bicycle_parking""",Birżebbuġa,Others
13610,"12433205389",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:markings""=>""yes""",Birżebbuġa,Others
13611,"13096243720",Il-Qajjenza - Cachia,,bus_stop,"1554",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13613,"5024548370",Ħal Far - Għarajjex,,bus_stop,"6199",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13614,"595357976",,gate,,,,,,,,Birżebbuġa,Others
13615,"1997357829",,gate,,,,,,,,Birżebbuġa,Others
13616,"599982029",,gate,,,,,,,,Birżebbuġa,Others
13617,"5024548371",Ħal Far - Għarajjex,,bus_stop,"6194",,,,,"""bus""=>""yes"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13618,"265373547",,,,,,,,survey_point,,Birżebbuġa,Others
13619,"5037683817",Ħal Far - Salvun,,bus_stop,"6152",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13620,"3582754987",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:markings""=>""yes""",Birżebbuġa,Others
13621,"5037683818",Ħal Far - Salvun,,bus_stop,"6154",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13622,"7434066874",,,,,,,,,"""amenity""=>""recycling""",Birżebbuġa,Others
13623,"5024548375",Ħal Far - Paċi,,bus_stop,"1471",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13624,"12504109980",,,,,,,,survey_point,,Birżebbuġa,Others
13625,"12504109987",,gate,,,,,,,,Birżebbuġa,Others
13626,"13101019033",Ħal Far - Paċi,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Birżebbuġa,Others
13627,"4608193056",,gate,,,,,,,,Birżebbuġa,Others
13628,"8461472645",,gate,,,,,,,,Birżebbuġa,Others
13629,"5024548334",Birżebbuġa - Ħasan,,bus_stop,"1467",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13630,"8461472647",,gate,,,,,,,,Birżebbuġa,Others
13631,"5037683733",Birżebbuġa - Ħasan,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Birżebbuġa,Others
13632,"1519325492",,,crossing,,,,,,,Birżebbuġa,Others
13633,"5037683714",Birżebbuġa - Ħasan,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Birżebbuġa,Others
13634,"5024548328",Birżebbuġa - Ħasan,,bus_stop,"1462",,,,,"""bench""=>""yes"",""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""yes"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13635,"5024548341",Ħal Far - Qoton,,bus_stop,"1468",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13636,"5037683812",Ħal Far - Qoton,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Birżebbuġa,Others
13637,"330252754",Ħal Far - Qoton,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Birżebbuġa,Others
13638,"5024548340",Ħal Far - Qoton,,bus_stop,"1460",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13639,"5037683746",Ħal Far - Blajta,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Birżebbuġa,Others
13640,"5024548335",Ħal Far - Blajta,,bus_stop,"6165",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13641,"8686644307",,gate,,,,,,,,Birżebbuġa,Others
13642,"11740653111",,gate,,,,,,,,Birżebbuġa,Others
13643,"4484744879",,,,,,,,,"""power""=>""tower""",Birżebbuġa,Others
13644,"4484744883",,,,,,,,,"""power""=>""tower""",Birżebbuġa,Others
13645,"2287022459",,gate,,,,,,,,Birżebbuġa,Others
13646,"4484744887",,,,,,,,,"""power""=>""tower""",Birżebbuġa,Others
13647,"5029476654",Birżebbuġa - Marconi,,bus_stop,"1562",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13648,"5029476655",Birżebbuġa - Gawwi,,bus_stop,"1561",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13650,"2602727342",,gate,,,,,,,,Birżebbuġa,Others
13651,"12552017008",,gate,,,,,,,,Birżebbuġa,Others
13652,"4484744994",,,,,,,,,"""power""=>""tower""",Birżebbuġa,Others
13653,"4484744880",,,,,,,,,"""power""=>""tower""",Birżebbuġa,Others
13654,"7716694534",,gate,,,,,,,,Birżebbuġa,Others
13655,"12552017049",,gate,,,,,,,,Birżebbuġa,Others
13656,"12012583338",,gate,,,,,,,,Birżebbuġa,Others
13657,"3765314910",,gate,,,,,,,,Birżebbuġa,Others
13660,"10873743910",,,stop,,,,,,"""direction""=>""forward""",Birżebbuġa,Others
13661,"13204632223",,,,,,,,,"""amenity""=>""charging_station""",Birżebbuġa,Others
13662,"13096715172",Birżebbuġa - Xbieki,,bus_stop,"6433",,,,,"""bench""=>""no"",""bin""=>""yes"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""yes"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Birżebbuġa,Others
13666,"10914162592",,,,,,,,,"""amenity""=>""waste_basket"",""description""=>""bin for dog waste"",""waste""=>""dog_excrement""",Birżebbuġa,Others
13668,"1132291152",,,,,,,,,"""addr:city""=>""Birżebbuġa"",""addr:country""=>""MT"",""addr:housenumber""=>""31"",""addr:street""=>""Triq il-Bżulija""",Birżebbuġa,Others
13669,"5080735104",Misraħ San Ġorġ Preca,,,,,,,,,Birżebbuġa,Others
13670,"10914234563",,,stop,,,,,,"""direction""=>""forward""",Birżebbuġa,Others
13671,"1529553479",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:markings""=>""yes""",Birżebbuġa,Others
13672,"4245962502",,,crossing,,,,,,"""crossing""=>""zebra""",Birżebbuġa,Others
13673,"6840782354",,,,,,,,survey_point,,Birżebbuġa,Others
13674,"5319950615",,,,,,,,survey_point,,Birżebbuġa,Others
13677,"1499688380",,,,,,,,,"""natural""=>""tree""",Birżebbuġa,Others
13678,"1499688382",,,,,,,,,"""natural""=>""tree""",Birżebbuġa,Others
13679,"1499687741",,,,,,,,,"""natural""=>""tree""",Birżebbuġa,Others
13681,"10914234546",,,,,,,,,"""natural""=>""tree""",Birżebbuġa,Others
13682,"6840747321",,gate,,,,,,,,Birżebbuġa,Others
13683,"12552017044",,gate,,,,,,,,Birżebbuġa,Others
13684,"3765314905",,gate,,,,,,,,Birżebbuġa,Others
13685,"10873743825",,gate,,,,,,,,Birżebbuġa,Others
13686,"9074936415",,gate,,,,,,,,Birżebbuġa,Others
13687,"13294175346",,,,,,,,survey_point,,Birżebbuġa,Others
13690,"1347583125",Delimara,,,,,,,lighthouse,"""seamark:beacon_special_purpose:colour""=>""black;white;black"",""seamark:beacon_special_purpose:colour_pattern""=>""horizontal"",""seamark:beacon_special_purpose:shape""=>""tower"",""seamark:light:1:character""=>""Fl"",""seamark:light:1:colour""=>""white"",""seamark:light:1:group""=>""2"",""seamark:light:1:height""=>""35"",""seamark:light:1:period""=>""12"",""seamark:light:1:range""=>""15"",""seamark:light:1:sector_end""=>""90"",""seamark:light:1:sector_start""=>""272"",""seamark:light:reference""=>""E 2070"",""seamark:name""=>""Delimara Point"",""seamark:type""=>""light_major"",""wikidata""=>""Q18619039"",""wikimedia_commons""=>""Category:Delimara Lighthouse"",""wikipedia""=>""en:Delimara Lighthouse""",Marsaxlokk,Others
13691,"3806484519",,,,,,,,survey_point,,Marsaxlokk,Others
13692,"5312067663",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""landuse""=>""military"",""military""=>""bunker""",Marsaxlokk,Others
13693,"5312067664",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""historic""=>""ruins"",""landuse""=>""military"",""military""=>""bunker""",Marsaxlokk,Others
13694,"10836435939",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""military""=>""bunker""",Marsaxlokk,Others
13695,"10836435940",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""military""=>""bunker""",Marsaxlokk,Others
13696,"10836435941",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""military""=>""bunker""",Marsaxlokk,Others
13697,"10836435942",,,,,,,,,"""building""=>""bunker"",""bunker_type""=>""gun_emplacement"",""military""=>""bunker""",Marsaxlokk,Others
13698,"10951842093",Delimara Salt Pans,,,,,,locality,,,Marsaxlokk,Others
13699,"13363098845",,,,,,,,survey_point,,Marsaxlokk,Others
13700,"1905173076",,,,,,,,,"""noexit""=>""yes""",Marsaxlokk,Others
13701,"1905173079",,gate,,,,,,,,Marsaxlokk,Others
13702,"3255474006",Marsaxlokk - Luċjan,,bus_stop,"1552",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Marsaxlokk,Others
13703,"3255474007",Marsaxlokk - Luċjan,,bus_stop,"1574",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Marsaxlokk,Others
13705,"2030344215",,,,,,,,,"""noexit""=>""yes""",Marsaxlokk,Others
13706,"3255474013",Marsaxlokk - Qrajten,,bus_stop,"1551",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Marsaxlokk,Others
13707,"3255474014",Marsaxlokk - Qrajten,,bus_stop,"1575",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""check_date:shelter""=>""2021-11-01"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Marsaxlokk,Others
13708,"1519113604",,gate,,,,,,,,Marsaxlokk,Others
13709,"1519113668",,gate,,,,,,,,Marsaxlokk,Others
13711,"9098830992",,,crossing,,,,,,"""crossing""=>""marked"",""crossing:island""=>""no"",""crossing:markings""=>""zebra"",""kerb""=>""raised""",Marsaxlokk,Others
13712,"3255474026",Marsaxlokk - Trunċiera,,bus_stop,"1576",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""check_date:shelter""=>""2021-11-01"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Marsaxlokk,Others
13713,"3255474027",Marsaxlokk - Trunċiera,,bus_stop,"1550",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""check_date:shelter""=>""2021-11-01"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Marsaxlokk,Others
13714,"3510480236",,,,,,,,,"""seamark:small_craft_facility:category""=>""boat_hoist"",""seamark:type""=>""small_craft_facility""",Marsaxlokk,Others
13715,"3135703892",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:markings""=>""yes""",Marsaxlokk,Others
13716,"9077160896",,lift_gate,,,,,,,,Marsaxlokk,Others
13717,"9077160897",,gate,,,,,,,,Marsaxlokk,Others
13718,"5884378103",,,,,,,,,"""amenity""=>""parking""",Marsaxlokk,Others
13719,"5171089937",,,,,,,,,"""amenity""=>""charging_station"",""capacity""=>""2"",""fee""=>""yes"",""payment:cards""=>""yes""",Marsaxlokk,Others
13720,"3255474005",Marsaxlokk - Kavallerizza,,bus_stop,"0379",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Marsaxlokk,Others
13721,"1395201144",,,,,,,,,"""fuel:diesel""=>""yes"",""seamark:small_craft_facility:category""=>""fuel_station"",""seamark:type""=>""small_craft_facility"",""waterway""=>""fuel""",Marsaxlokk,Others
13722,"9098929116",,,crossing,,,,,,"""crossing:signals""=>""no""",Marsaxlokk,Others
13723,"9198272190",,,,,,,,,"""access""=>""yes"",""amenity""=>""toilets"",""changing_table""=>""yes"",""check_date""=>""2024-01-04"",""fee""=>""recommended"",""toilets:disposal""=>""flush"",""wheelchair""=>""limited""",Marsaxlokk,Others
13724,"10741941799",,,,,,,,,"""access""=>""yes"",""defibrillator:location""=>""outside where stone meets concrete"",""emergency""=>""defibrillator"",""image""=>""https://openaedmap.org/api/v1/photos/view/aD7wq_EEov1hkkNdDh6EWw.webp"",""image:license""=>""CC0"",""indoor""=>""no""",Marsaxlokk,Others
13725,"1519113598",,,,,,,,survey_point,,Marsaxlokk,Others
13726,"10783769587",,,,,,,,silo,,Marsaxlokk,Others
13727,"10783769588",,,,,,,,silo,,Marsaxlokk,Others
13728,"10783796811",,,,,,,,,"""generator:method""=>""photovoltaic"",""generator:output:electricity""=>""yes"",""generator:source""=>""solar"",""generator:type""=>""solar_photovoltaic_panel"",""power""=>""generator""",Marsaxlokk,Others
13729,"12434936608",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:markings""=>""yes""",Marsaxlokk,Others
13730,"13031167813",,,,,,,,survey_point,,Marsaxlokk,Others
13731,"13180379092",Nitolbu Char-Ruh,,,,,,,,"""historic""=>""memorial"",""memorial""=>""plaque""",Marsaxlokk,Others
13732,"3262037196",Marsaxlokk - Delimara,,bus_stop,"0377",,,,,"""bench""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Marsaxlokk,Others
13733,"1519761630",,lift_gate,,,,,,,,Marsaxlokk,Others
13734,"10742134352",,gate,,,,,,,,Marsaxlokk,Others
13735,"4772480152",,,,H01,,,,,"""couplings""=>""2"",""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""wall"",""water_source""=>""powered_pump""",Marsaxlokk,Others
13736,"4063939374",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""pillar""",Marsaxlokk,Others
13737,"11003337290",,,,,,,,chimney,,Marsaxlokk,Others
13738,"8711139458",,,,,,,,chimney,,Marsaxlokk,Others
13739,"8711139461",,,,,,,,chimney,,Marsaxlokk,Others
13740,"11003337291",,,,,,,,chimney,,Marsaxlokk,Others
13741,"8711139459",,,,,,,,chimney,,Marsaxlokk,Others
13742,"4772480153",,,,H2,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""wall""",Marsaxlokk,Others
13743,"11003337292",,,,,,,,chimney,,Marsaxlokk,Others
13744,"8711139462",,,,,,,,chimney,,Marsaxlokk,Others
13745,"8711139460",,,,,,,,chimney,,Marsaxlokk,Others
13746,"8711139463",,,,,,,,chimney,,Marsaxlokk,Others
13747,"12234381155",,,,,,,,,"""couplings""=>""4"",""emergency""=>""fire_service_inlet""",Marsaxlokk,Others
13748,"1528725948",,,,,,,,,"""couplings""=>""2"",""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""wall"",""water_source""=>""powered_pump""",Marsaxlokk,Others
13749,"4772480160",,,,H6,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""pillar""",Marsaxlokk,Others
13750,"1657736856",,,,,,,,,"""historic""=>""monument""",Marsaxlokk,Others
13751,"4063939375",,,,h24,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""underground""",Marsaxlokk,Others
13752,"8221843629",,,,H4,,,,,"""couplings""=>""2"",""emergency""=>""fire_hydrant"",""water_source""=>""powered_pump""",Marsaxlokk,Others
13753,"4772480149",,,,H25,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""underground""",Marsaxlokk,Others
13754,"1499830285",,,,,,,,,"""noexit""=>""yes""",Marsaxlokk,Others
13755,"8711139464",,,,,,,,chimney,,Marsaxlokk,Others
13756,"4772480154",,,,H5,,,,,"""couplings""=>""2"",""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""wall"",""water_source""=>""powered_pump""",Marsaxlokk,Others
13757,"8711139465",,,,,,,,chimney,,Marsaxlokk,Others
13758,"12765543019",,,,H3,,,,,"""couplings""=>""2"",""emergency""=>""fire_hydrant"",""fire_hydrant:type""=>""pillar"",""water_source""=>""powered_pump""",Marsaxlokk,Others
