fid,osm_id,osm_way_id,name,type,aeroway,amenity,admin_level,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags,name_2,keep_for_od,trip_category
53138,,"896312921",,,,,,,,,,,,,village_green,,,,,,,,,,,Ħal Lija,Yes,Others
53139,,"936282622",,,,,,,,,,,,,greenhouse_horticulture,,,,,,,,,,,Ħal Lija,Yes,Others
53140,,"936282627",,,,,,,,,,,,,greenhouse_horticulture,,,,,,,,,,,Ħal Lija,Yes,Others
53141,,"1088106947",,,,,,,,,,,,,,,,,water,,,,,,"""water""=>""reservoir""",Ħal Lija,Yes,Others
53142,,"1088106948",,,,,,,,,,,,,,,,,water,,,,,,"""water""=>""reservoir""",Ħal Lija,Yes,Others
53145,,"1149847294",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53146,,"1149847295",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53147,,"1149847296",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53148,,"1149847297",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53149,,"1149847298",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53150,,"1149847299",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53151,,"1149847300",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53152,,"1149847301",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53153,,"1149847302",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53154,,"1149847303",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53155,,"1149847304",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53156,,"1149847305",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53157,,"1149847306",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53158,,"1149847307",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53160,,"1149847309",,,,,,,,greenhouse,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53164,,"1282354979",,,,,,,,,,,,,,swimming_pool,,,,,,,,,,Ħal Lija,Yes,Recreation
53165,,"1298756136",,,,,,,,,,,,,grass,,,,,,,,,,,Ħal Lija,Yes,Others
53166,,"1302208570",Ġnien il-Larinġ,,,,,,,,,,,,,garden,,,,,,,,,"""name:en""=>""Orange Garden"",""operator""=>""Gvern ta' Malta"",""operator:type""=>""government"",""operator:wikidata""=>""Q5589242"",""source:name""=>""Malta Government Gazette #21570""",Ħal Lija,Yes,Recreation
53167,,"1317408008",,,,,,,,chapel,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53168,,"1326485148",,,,parking_space,,,,,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53169,,"1363277547",,,,,,,,,,,,,grass,,,,,,,,,,,Ħal Lija,Yes,Others
53170,,"1363277550",,,,,,,,,,,,,grass,,,,,,,,,,,Ħal Lija,Yes,Others
53172,,"1363277553",,,,,,,,,,,,,grass,,,,,,,,,,,Ħal Lija,Yes,Others
53173,,"1363277554",,,,,,,,,,,,,grass,,,,,,,,,,,Ħal Lija,Yes,Others
53174,,"1363277556",,,,parking_space,,,,,,,,,,,,,,,,,,,"""capacity""=>""2"",""parking_space""=>""disabled""",Ħal Lija,Yes,Others
53175,,"1363277557",,,,parking_space,,,,,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53176,,"1363277558",,,,parking_space,,,,,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53177,,"1363277559",,,,parking_space,,,,,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53178,,"1363277560",,,,parking_space,,,,,,,,,,,,,,,,,,,"""parking_space""=>""disabled""",Ħal Lija,Yes,Others
53179,,"1363277561",,,,parking_space,,,,,,,,,,,,,,,,,,,,Ħal Lija,Yes,Others
53180,,"1363277562",,,,,,,,,,,,,,,,,,,,,,,"""highway""=>""pedestrian""",Ħal Lija,Yes,Others
53184,,"1367837135",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53196,,"1372988501",Tal-Belliegħa,,,place_of_worship,,,,chapel,,,,,,,,,,,,,,,"""check_date""=>""2025-08-28"",""religion""=>""christian"",""website""=>""https://www.kappellimaltin.com/Il-Kappelli/Sett15/LJA_Vit_Belliegha/lja_vit_belliegha.html""",Ħal Lija,Yes,Recreation
53204,,"1373477422",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53207,,"1373477430",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53210,,"1393452205",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53212,,"1418854232",,,,,,,,,,,,,,swimming_pool,,,,,,,,,,Ħal Lija,Yes,Recreation
53213,,"1418854234",,,,,,,,,,,,,,swimming_pool,,,,,,,,,,Ħal Lija,Yes,Recreation
53214,,"1418854237",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53215,,"1418854239",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53219,,"1418854243",,,,,,,,,,,,,,garden,,,,,,,,,,Ħal Lija,Yes,Recreation
53222,,"1418854247",,,,,,,,,,,,,,garden,,,,,,,,,,Ħal Lija,Yes,Recreation
53223,,"1418854253",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53227,,"1419396012",,,,,,,,,,,,,,garden,,,,,,,,,,Ħal Lija,Yes,Recreation
53228,,"1419396014",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53238,,"1419396025",,,,,,,,,,,,,,garden,,,,,,,,,,Ħal Lija,Yes,Recreation
53240,,"1419676112",,,,,,,,,,,,,,garden,,,,,,,,,,Ħal Lija,Yes,Recreation
53241,,"1419676113",,,,,,,,,,,,,,swimming_pool,,,,,,,,,,Ħal Lija,Yes,Recreation
53250,,"1419676127",,,,,,,,,,,,,,,,,scrub,,,,,,,Ħal Lija,Yes,Others
53254,,"1423547319",,,,,,,,,,,,,,,,,water,,,,,,"""water""=>""reservoir""",Ħal Lija,Yes,Others
53260,,"1436416097",,,,,,,,,,,,,,park,,,,,,,,,,Ħal Lija,Yes,Recreation
53263,,"1436416102",,,,,,,,,,,,,grass,,,,,,,,,,,Ħal Lija,Yes,Others
53265,,"1443732560",,,,,,,,,,,,,,garden,,,,,,,,,,Ħal Lija,Yes,Recreation
53266,"2270908",,,multipolygon,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53267,"5828400",,Fort Mosta,multipolygon,,,,,,bunker,,,fort,,,,,,,,,,,,"""wikidata""=>""Q18708368""",Il-Mosta,Yes,Recreation
53268,"6838321",,,multipolygon,,,,,,school,,,building,,,,,,,,,,,,"""building:levels""=>""2""",Il-Mosta,Yes,Others
53269,"7118334",,Malta,multipolygon,,,,,,,,,,,,,,,,,island,,,,"""alt_name:es""=>""Isla de Malta"",""long_name:ar""=>""جزيرة مالطا"",""name:ar""=>""مالطا"",""name:be""=>""Мальта"",""name:br""=>""Malta"",""name:de""=>""Malta"",""name:el""=>""Μάλτα"",""name:en""=>""Malta"",""name:es""=>""Malta"",""name:fr""=>""Malte"",""name:grc""=>""Μελίτη"",""name:hu""=>""Málta"",""name:ja""=>""マルタ"",""name:lt""=>""Malta"",""name:mk""=>""Малта"",""name:ml""=>""മാൾട്ട"",""name:mt""=>""Malta"",""name:oc""=>""Malta"",""name:ru""=>""Мальта"",""name:sr""=>""Малта"",""name:uk""=>""Мальта"",""name:zh-Hans""=>""马尔他岛"",""name:zh-Hant""=>""馬爾他島"",""ref:nuts:3""=>""MT001"",""source:name:br""=>""ofis publik ar brezhoneg"",""wikidata""=>""Q193896"",""wikipedia""=>""en:Malta (island)""",Il-Mosta,Yes,Others
53272,"9120909",,,multipolygon,,,,,,,,,,,,track,,,,,,,athletics,,,Il-Mosta,Yes,Recreation
53273,"9353902",,Maltese Islands,multipolygon,,,,,,,,,,,,,,,,,archipelago,,,,"""name:be""=>""Мальтыйскі архіпелаг"",""name:de""=>""Maltesische Inseln"",""name:en""=>""Maltese Islands"",""name:es""=>""Archipiélago de Malta"",""name:fr""=>""Archipel maltais"",""wikidata""=>""Q3803158"",""wikipedia""=>""en:Maltese islands"",""wikipedia:es""=>""Archipiélago de Malta"",""wikipedia:fr""=>""Archipel maltais"",""wikipedia:it""=>""Isole maltesi"",""wikipedia:pt""=>""Ilhas Maltesas""",Il-Mosta,Yes,Others
53275,,"27458960",,,,parking,,,,,,,,,,,,,,,,,,,"""access""=>""yes"",""fee""=>""no"",""maxstay""=>""60 minutes"",""operator""=>""Gvern ta' Malta"",""operator:type""=>""government"",""operator:wikidata""=>""Q5589242"",""parking""=>""surface"",""surface""=>""asphalt""",Il-Mosta,Yes,Others
53276,,"48396845",Ġnien Grognet de Vassé,,,,,,,,,,,,,park,,,,,,,,,"""access""=>""yes"",""addr:city""=>""Il-Mosta"",""addr:country""=>""MT"",""name:en""=>""Grognet de Vassé Garden"",""name:etymology:wikidata""=>""Q3765512"",""name:mt""=>""Ġnien Grognet de Vassé"",""opening_hours""=>""24/7""",Il-Mosta,Yes,Recreation
53277,,"48396857",Enemalta District Office,,,,,,,office,,,,,,,,,,,,,,,,Il-Mosta,Yes,Commuting to work
53278,,"49339890",Ġnien Reggie Cilia,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53279,,"49339891",Il-Grawnd ta' Charles Abela,,,,,,,,,,,,,pitch,,,,,,,soccer,,"""alt_name""=>""Il-Piċċ tal-futbol tal-Mosta"",""alt_name:en""=>""Mosta Football Pitch"",""lit""=>""yes"",""name:en""=>""Charles Abela Ground"",""name:mt""=>""Il-Grawnd ta' Charles Abela"",""surface""=>""grass""",Il-Mosta,Yes,Recreation
53280,,"49504096",Pulizija ta' Malta - Skwadra tal-Klieb,,,police,,,,,,,,,,,,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:housename""=>""Fort Mosta"",""check_date""=>""2025-08-21"",""name:en""=>""Malta Police Dog Squad"",""name:mt""=>""Pulizija ta' Malta - Skwadra tal-Klieb"",""operator""=>""Pulizija ta' Malta"",""operator:wikidata""=>""Q2413538""",Il-Mosta,Yes,Personal Errands
53281,,"49506553",MCAST Istitut għall-Arti Kreattiva,,,school,,,,,,,,,,,,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:street""=>""Triq id-Difiża Ċivili"",""check_date""=>""2025-10-24"",""name:en""=>""MCAST Institute for the Creative Arts"",""name:mt""=>""MCAST Istitut għall-Arti Kreattiva"",""official_name""=>""Malta College of Arts, Science and Technology - Institute for the Creative Arts"",""short_name""=>""MCAST ICA"",""website""=>""https://www.mcast.edu.mt/""",Il-Mosta,Yes,Education
53282,,"49591295",Skola Primarja Mosta A u B,,,school,,,,,,,,,,,,,,,,,,,"""check_date""=>""2025-09-21"",""college""=>""Maria Reġina"",""education""=>""primary"",""grades""=>""1-6"",""name:en""=>""Mosta Primary School A and B"",""name:mt""=>""Skola Primarja Mosta A u B"",""operator""=>""Gvern ta' Malta"",""operator:type""=>""government"",""operator:wikidata""=>""Q5589242""",Il-Mosta,Yes,Education
53286,,"92832711",,,,,,,,industrial,,,,,,,,,,,,,,,,Il-Mosta,Yes,Commuting to work
53289,,"138151415",Vassallo Group,,,,,,,office,,,,,,,,,,company,,,,,"""check_date""=>""2026-03-19"",""company""=>""construction""",Il-Mosta,Yes,Commuting to work
53291,,"138395825",Il-Kappella ta' San Silvestru,,,place_of_worship,,,,chapel,,,,,,,,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:street""=>""Vjal l-Indipendenza"",""check_date""=>""2025-08-26"",""denomination""=>""roman_catholic"",""name:en""=>""Saint Sylvester Chapel"",""name:mt""=>""Il-Kappella ta' San Silvestru"",""religion""=>""christian"",""service_times""=>""07:30"",""start_date""=>""1664""",Il-Mosta,Yes,Recreation
53293,,"138395905",City Bar,,,bar,,,,yes,,,,,,,,,,,,,,,"""air_conditioning""=>""yes"",""check_date""=>""2026-03-12"",""indoor_seating""=>""yes"",""outdoor_seating""=>""yes"",""smoking""=>""outside""",Il-Mosta,Yes,Recreation
53295,,"141055202",,,,place_of_worship,,,,chapel,,,,,,,,,,,,,,,"""denomination""=>""roman_catholic"",""religion""=>""christian""",Il-Mosta,Yes,Recreation
53297,,"141818739",,,,parking,,,,,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53298,,"141818741",,,,,,,,,,,,,,pitch,,,,,,,soccer,,"""surface""=>""grass""",Il-Mosta,Yes,Recreation
53302,,"143867334",,,,,,,,,,,,,greenhouse_horticulture,,,,,,,,,,,Il-Mosta,Yes,Others
53306,,"151257164",,,,parking,,,,,,,,,,,,,,,,,,,"""access""=>""yes"",""fee""=>""no"",""parking""=>""surface""",Il-Mosta,Yes,Others
53307,,"151257168",,,,,,,,,,,,,,pitch,,,,,,,,,,Il-Mosta,Yes,Recreation
53308,,"151257178",,,,,,,,,,,,,,pitch,,,,,,,,,,Il-Mosta,Yes,Recreation
53318,,"156776338",Il-Kappella ta' San Pawl tal-Qliegħa,,,place_of_worship,,,,chapel,,,,,,,,,,,,,,,"""addr:street""=>""Triq San Pawl tal-Qliegħa"",""building:levels""=>""1"",""building:material""=>""stone"",""check_date""=>""2026-01-06"",""denomination""=>""roman_catholic"",""religion""=>""christian"",""roof:levels""=>""0"",""roof:shape""=>""flat"",""wheelchair""=>""no""",Il-Mosta,Yes,Recreation
53320,,"156776363",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53323,,"169123158",,,,,,,,,,,,,,pitch,,,,,,,,,,Il-Mosta,Yes,Recreation
53325,,"169123524",Oratorju Qalb ta' Ġesù,,,place_of_worship,,,,church,,,,,,,,,,,,,,,"""check_date""=>""2025-08-26"",""denomination""=>""roman_catholic"",""name:en""=>""Oratory of the Sacred Heart of Jesus"",""name:mt""=>""Oratorju Qalb ta' Ġesù"",""religion""=>""christian""",Il-Mosta,Yes,Recreation
53326,,"169123911",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53327,,"169123913",,,,,,,,,,,,,,pitch,,,,,,,,,,Il-Mosta,Yes,Recreation
53328,,"169123914",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53329,,"169199462",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53330,,"169199463",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53331,,"169199464",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53332,,"169199465",Skola Sekondarja Mosta - Żokrija,,,school,,,,,,,,,,,,,,,,,,,"""check_date""=>""2025-08-21"",""college""=>""Maria Reġina"",""education""=>""secondary"",""name:mt""=>""Skola Sekondarja Mosta - Zokrija"",""operator""=>""Gvern ta' Malta"",""operator:type""=>""government"",""operator:wikidata""=>""Q5589242""",Il-Mosta,Yes,Education
53333,,"169199467",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53334,,"169199468",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53335,,"169199469",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53337,,"169199473",,,,,,,,school,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53338,,"169200761",,,,parking,,,,,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53342,,"192294654",Mount Saint Joseph Retreat House and Jesuit Community,,,,,,,,,,,,,,,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:country""=>""MT"",""addr:postcode""=>""MST 9072"",""addr:street""=>""Triq il-Missjunarji Maltin""",Il-Mosta,Yes,Others
53349,,"222768515",Dar Tal-Irtiri San Ġużepp,,,,,,,religious,,,,,,,,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:postcode""=>""MST 9072"",""addr:street""=>""Triq il-Missjunarji Maltin"",""building:levels""=>""2"",""int_name""=>""Mount St Joseph Retreat House"",""name:en""=>""Mount Saint Joseph Retreat House"",""website""=>""https://cismalta.org/msj/""",Il-Mosta,Yes,Others
53351,,"239432959",,,,,,,,,,,,,,pitch,,,,,,,,,,Il-Mosta,Yes,Recreation
53352,,"239432960",,,,,,,,,,,,,farmyard,,,,,,,,,,,Il-Mosta,Yes,Others
53358,,"257068681",,,,,,,,terrace,,,,,,,,,,,,,,,"""building:levels""=>""2"",""roof:levels""=>""1"",""roof:shape""=>""flat""",Il-Mosta,Yes,Others
53365,,"283075870",,,,parking,,,,,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53366,,"283079455",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53367,,"283204596",,,,parking,,,,,,,,,,,,,,,,,,,"""parking""=>""street_side""",Il-Mosta,Yes,Others
53370,,"284052910",Il-Kappella tal-Immakulata Kunċizzjoni,,,place_of_worship,,,,chapel,,,,,,,,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:street""=>""Triq Durumblat"",""check_date""=>""2025-08-26"",""denomination""=>""roman_catholic"",""name:en""=>""Immaculate Conception Chapel"",""name:mt""=>""Il-Kappella tal-Immakulata Kunċizzjoni"",""religion""=>""christian"",""wheelchair""=>""limited""",Il-Mosta,Yes,Recreation
53371,,"289909248",PAMA Shopping Mall,,,,,,,yes,,,,,,,,,,,,mall,,,"""addr:city""=>""Il-Mosta"",""addr:country""=>""MT"",""addr:postcode""=>""MST 9017"",""addr:street""=>""Valletta Road"",""check_date""=>""2026-03-19"",""opening_hours""=>""Mo-Sa 09:30-19:30; Su 10:00-18:00""",Il-Mosta,Yes,Shopping
53376,,"294785416",Chukkas Razzett l-Aħmar,,,restaurant,,,,yes,,,,,,,,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:country""=>""MT"",""addr:street""=>""Triq Durumblat"",""air_conditioning""=>""yes"",""brand""=>""Chukkas"",""changing_table""=>""yes"",""check_date""=>""2026-03-19"",""diet:halal""=>""no"",""diet:kosher""=>""no"",""diet:vegan""=>""yes"",""diet:vegetarian""=>""yes"",""indoor_seating""=>""yes"",""opening_hours""=>""Mo-Fr 19:00-22:00; Sa 12:00-15:00,19:00-22:00; Su 12:00-15:00"",""outdoor_seating""=>""yes"",""phone""=>""+356 2099 2996"",""smoking""=>""outside"",""toilets""=>""yes"",""toilets:wheelchair""=>""yes"",""website""=>""https://chukkasmosta.com/"",""wheelchair""=>""limited""",Il-Mosta,Yes,Recreation
53378,,"294847491",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53379,,"307522300",,,,,,,,,,,,,,playground,,,,,,,,,"""access""=>""yes"",""addr:city""=>""Il-Mosta"",""addr:country""=>""MT""",Il-Mosta,Yes,Recreation
53380,,"315454370",,,,,,,,,,,,,,,,,grassland,,,,,,"""proposed""=>""residential""",Il-Mosta,Yes,Others
53385,,"332289818",,,,,,,,,,,,,meadow,,,,,,,,,,,Il-Mosta,Yes,Others
53386,,"332289820",,,,,,,,house,,,,,,,,,,,,,,,"""addr:street""=>""Triq San Pawl tal-Qliegħa""",Il-Mosta,Yes,Others
53389,,"339923697",,,,,,,,yes,,,building,,,,,,,,,,,,"""addr:street""=>""Triq Durumblat""",Il-Mosta,Yes,Others
53390,,"339923704",It-Torri ta' Kumbu,,,,,,,tower,,,building,,,,,,,,,,,,"""addr:city""=>""Il-Mosta"",""addr:street""=>""Triq Kumbu"",""building:material""=>""stone"",""description""=>""Turkish pirates captured as slaves the bride and female guests in 1526. The myth of the Bride of Mosta probably originated from this event (Is-Swar u l-Fortifikazzjonijiet ta' Żammit, 1999:116)"",""name:en""=>""Cumbo Tower"",""name:mt""=>""It-Torri ta' Kumbu"",""wikidata""=>""Q23927892"",""wikimedia_commons""=>""Category:Cumbo Tower"",""wikipedia""=>""en:Cumbo Tower""",Il-Mosta,Yes,Others
53393,,"341123115",,,,,,,,residential,,,,,,,,,,,,,,,,Il-Mosta,Yes,Visiting Someone
53397,,"342785416",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,"""access""=>""private""",Il-Mosta,Yes,Recreation
53400,,"342785427",,,,,,,,house,,,,,,,,,,,,,,,"""building:levels""=>""2""",Il-Mosta,Yes,Others
53402,,"342785433",,,,,,,,residential,,,,,,,,,,,,,,,,Il-Mosta,Yes,Visiting Someone
53403,,"342785434",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,,Il-Mosta,Yes,Recreation
53410,,"343615921",Spazju Miftuħ Ta' Mlit,,,,,,,,,,,,,common,,,,,,,,,"""name:en""=>""Ta' Mlit Open Space"",""name:mt""=>""Spazju Miftuħ Ta' Mlit""",Il-Mosta,Yes,Recreation
53412,,"343615926",Triq Nerik Mizzi,,,,,,,,,,,,,,,,,,,,,,"""lit""=>""yes"",""name:mt""=>""Triq Nerik Mizzi"",""surface""=>""asphalt""",Il-Mosta,Yes,Others
53413,,"343615929",Chic Living,,,,,,,yes,,,,,,,,,,,,bathroom_furnishing,,,"""check_date""=>""2025-08-26""",Il-Mosta,Yes,Shopping
53415,,"343615937",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,"""access""=>""private""",Il-Mosta,Yes,Recreation
53417,,"343615944",Villa Gollcher Gardens,,,,,,,,,,,,,garden,,,,,,,,,"""access""=>""private"",""garden:type""=>""private""",Il-Mosta,Yes,Recreation
53419,,"343615948",,,,,,,,detached,,,,,,,,,,,,,,,"""addr:street""=>""Triq Durumblat""",Il-Mosta,Yes,Others
53421,,"344475678",,,,,,,,,,,,,meadow,,,,,,,,,,,Il-Mosta,Yes,Others
53422,,"344475688",,,,,,,,,,,,,,garden,,,,,,,,,"""garden:type""=>""private""",Il-Mosta,Yes,Recreation
53423,,"344475701",,,,,,,,,,,,,,,,,,,,,,,"""highway""=>""service""",Il-Mosta,Yes,Others
53425,,"344955068",,,,parking,,,,,,,,,,,,,,,,,,,"""covered""=>""no"",""fee""=>""no"",""surface""=>""paved""",Il-Mosta,Yes,Others
53426,,"344955071",,,,parking,,,,,,,,,,,,,,,,,,,,Il-Mosta,Yes,Others
53427,,"344955081",,,,,,,,,,,,,,,,,scrub,,,,,,,Il-Mosta,Yes,Others
53428,,"344956057",,,,,,,,,,,,,,,,,scrub,,,,,,,Il-Mosta,Yes,Others
53430,,"345934624",,,,,,,,,,,,,,garden,,,,,,,,,,Il-Mosta,Yes,Recreation
53431,,"345937113",,,,,,,,,,,,,,,,,,,,,,,"""highway""=>""service"",""smoothness""=>""excellent"",""surface""=>""asphalt""",Il-Mosta,Yes,Others
53432,,"345937117",,,,,,,,,,,,,,garden,,,,,,,,,,Il-Mosta,Yes,Recreation
53433,,"345937121",,,,,,,,,,,,,,,,,,,,,,,"""highway""=>""service""",Il-Mosta,Yes,Others
53434,,"346306671",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53435,,"346306672",,,,,,,,,,,,,meadow,,,,,,,,,,,Il-Mosta,Yes,Others
53436,,"346306674",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53437,,"347165016",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,"""access""=>""private""",Il-Mosta,Yes,Recreation
53438,,"347165032",,,,parking,,,,,,,,,,,,,,,,,,,"""covered""=>""no"",""fee""=>""no"",""surface""=>""asphalt""",Il-Mosta,Yes,Others
53439,,"348479224",,,,,,,,,,,,,,garden,,,,,,,,,,Il-Mosta,Yes,Recreation
53440,,"348479229",,,,,,,,,,,,,,garden,,,,,,,,,,Il-Mosta,Yes,Recreation
53441,,"348479230",,,,,,,,,,,,,meadow,,,,,,,,,,,Il-Mosta,Yes,Others
53442,,"348479232",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,,Il-Mosta,Yes,Recreation
53443,,"348479237",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,,Il-Mosta,Yes,Recreation
53444,,"348479239",,,,,,,,,,,,,,,,,water,,,,,,"""water""=>""reservoir""",Il-Mosta,Yes,Others
53447,,"352102621",,,,,,,,,,,,,,,,,,,,,,,"""highway""=>""footway""",Il-Mosta,Yes,Others
53451,,"352102628",,,,,,,,residential,,,,,,,,,,,,,,,,Il-Mosta,Yes,Visiting Someone
53454,,"352102631",Ġnien l-Għarusa tal-Mosta,,,,,,,,,,,,,garden,,,,,,,,,"""access""=>""yes"",""fee""=>""no"",""garden:type""=>""public"",""name:en""=>""Mosta Bride Garden""",Il-Mosta,Yes,Recreation
53456,,"352102636",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,"""access""=>""private""",Il-Mosta,Yes,Recreation
53459,,"354351468",,,,,,,,,,,,,,,,,,,,,,,"""highway""=>""pedestrian""",Il-Mosta,Yes,Others
53462,,"363695703",Kappella Sant' Andrija,,,place_of_worship,,,,chapel,,,,,,,,,,,,,,,"""check_date""=>""2025-04-17"",""denomination""=>""roman_catholic"",""religion""=>""christian"",""wheelchair""=>""limited""",Il-Mosta,Yes,Recreation
53468,,"363695716",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,"""access""=>""private""",Il-Mosta,Yes,Recreation
53471,,"363696907",,,,,,,,,,,,,,,,,,,,,,,"""highway""=>""service"",""smoothness""=>""excellent"",""surface""=>""asphalt""",Il-Mosta,Yes,Others
53472,,"363698024",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,,Il-Mosta,Yes,Recreation
53474,,"363698028",,,,parking,,,,,,,,,,,,,,,,,,,"""parking""=>""street_side"",""surface""=>""asphalt""",Il-Mosta,Yes,Others
53475,,"363698030",,,,,,,,,,,,,meadow,,,,,,,,,,,Il-Mosta,Yes,Others
53476,,"363698032",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53477,,"363698034",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53478,,"363858620",Kappella ta' Santa Margerita,,,place_of_worship,,,,,,,,,,,,,,,,,,,"""check_date""=>""2025-08-26"",""denomination""=>""roman_catholic"",""religion""=>""christian""",Il-Mosta,Yes,Recreation
53479,,"363858626",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53480,,"363858627",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53481,,"363858788",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53483,,"364292554",,,,,,,,,,,,,,park,,,,,,,,,,Il-Mosta,Yes,Recreation
53484,,"364292556",,,,,,,,,,,,,,swimming_pool,,,,,,,swimming,,,Il-Mosta,Yes,Recreation
53485,,"364292570",Il-Kappella tal-Wejda,,,place_of_worship,,,,chapel,,,,,,,,,,,,,,,"""check_date""=>""2025-08-26"",""denomination""=>""roman_catholic"",""religion""=>""christian""",Il-Mosta,Yes,Recreation
53486,,"364292572",Misraħ Britannja,,,,,,,,,,,,,,,,,,,,,,"""lit""=>""yes"",""surface""=>""asphalt""",Il-Mosta,Yes,Others
