fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category,keep_for_od
7726,"13415991884",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",Ħaż-Żebbuġ,Recreation,Yes
7727,"13415992385",,,,,,,,,"""amenity""=>""waste_basket"",""waste""=>""dog_excrement""",Ħaż-Żebbuġ,Others,Yes
7728,"13415992433",,,,,,,,,"""amenity""=>""waste_basket"",""waste""=>""dog_excrement""",Ħaż-Żebbuġ,Others,Yes
7729,"13415992513",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7730,"13415993850",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7731,"13416000628",,,,,,,,,"""amenity""=>""waste_basket""",Ħaż-Żebbuġ,Others,Yes
7732,"13416002217",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7733,"13416002709",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7734,"13416002710",,,,,,,,,"""amenity""=>""waste_basket""",Ħaż-Żebbuġ,Others,Yes
7735,"13416003150",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7736,"12455800302",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7737,"12455800303",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7740,"1532997655",,,,,,,,,"""historic""=>""monument""",Ħaż-Żebbuġ,Recreation,Yes
7741,"5926487840",,,,,,,,,"""amenity""=>""fountain"",""survey_point""=>""suppl""",Ħaż-Żebbuġ,Others,Yes
7745,"2874428605",,,,,,,,,"""building""=>""house""",Ħaż-Żebbuġ,Others,Yes
7747,"12183574712",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħaż-Żebbuġ,Personal Errands,Yes
7748,"5926487847",,,,,,,,,"""amenity""=>""recycling"",""recycling_type""=>""container""",Ħaż-Żebbuġ,Others,Yes
7749,"12455800201",,,,,,,,,"""amenity""=>""bench""",Ħaż-Żebbuġ,Others,Yes
7750,"12455749400",,,,,,,,,"""amenity""=>""bench""",Ħaż-Żebbuġ,Others,Yes
7751,"12455749398",,,,,,,,,"""playground""=>""structure""",Ħaż-Żebbuġ,Others,Yes
7752,"12455749399",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7756,"12462661497",,,,,,,,,"""historic""=>""wayside_shrine"",""religion""=>""christian""",Ħaż-Żebbuġ,Recreation,Yes
7757,"4146024414",Madonna ta' Lourdes,,,,,,,,"""historic""=>""monument"",""name:en""=>""Our Lady of Lourdes""",Ħaż-Żebbuġ,Recreation,Yes
7758,"12462661496",,,,,,,,,"""historic""=>""wayside_shrine"",""religion""=>""christian""",Ħaż-Żebbuġ,Recreation,Yes
7759,"5174245341",,,,,,,,,"""building""=>""chapel""",Ħaż-Żebbuġ,Others,Yes
7760,"5207799121",,,,,,,,,"""amenity""=>""telephone""",Ħaż-Żebbuġ,Personal Errands,Yes
7761,"5174245356",French Embassy Residence,,,,,,,,"""building""=>""yes""",Ħaż-Żebbuġ,Others,Yes
7763,"5238942049",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħaż-Żebbuġ,Personal Errands,Yes
7764,"13027803601",Kuċċarda ta' Ħaż-Żebbuġ,,,,,,,,"""historic""=>""monument""",Ħaż-Żebbuġ,Recreation,Yes
7765,"13027805401",Kuċċarda ta' Ħaż-Żebbuġ,,,,,,,,"""historic""=>""monument"",""name:en""=>""The Falcon of Zebbug""",Ħaż-Żebbuġ,Recreation,Yes
7782,"13306077978",,,,,,,,survey_point,,Ħaż-Żebbuġ,Others,Yes
7783,"13415895684",,,,,,,,,"""amenity""=>""recycling"",""recycling:plastic""=>""yes"",""recycling_type""=>""container""",Ħaż-Żebbuġ,Others,Yes
7784,"13416003691",,,,,,,,,"""amenity""=>""recycling"",""recycling:glass_bottles""=>""yes"",""recycling_type""=>""container""",Ħaż-Żebbuġ,Others,Yes
7785,"13416004329",,,,,,,,,"""amenity""=>""recycling"",""recycling:scrap_metal""=>""yes"",""recycling_type""=>""container""",Ħaż-Żebbuġ,Others,Yes
7786,"13416029099",,,,,,,,,"""amenity""=>""recycling"",""recycling:paper""=>""yes"",""recycling_type""=>""container""",Ħaż-Żebbuġ,Others,Yes
7798,"3738798651",,,,,,,,,"""addr:city""=>""Ħal Safi"",""addr:country""=>""MT"",""leisure""=>""playground""",Ħal Safi,Recreation,Yes
7800,"5208824859",,,,,,,,,"""access""=>""yes"",""amenity""=>""parking"",""capacity""=>""14"",""fee""=>""no"",""parking""=>""surface""",Ħal Safi,Others,Yes
7801,"4695350495",Bring-in site Safi,,,,,,,,"""amenity""=>""recycling"",""recycling:cans""=>""yes"",""recycling:clothes""=>""yes"",""recycling:glass_bottles""=>""yes"",""recycling:paper""=>""yes"",""recycling:plastic""=>""yes"",""recycling:shoes""=>""yes"",""recycling_type""=>""container""",Ħal Safi,Others,Yes
7812,"604700911",,,,,,,,,"""leisure""=>""shooting_ground"",""sport""=>""shooting""",Ħal Safi,Recreation,Yes
7813,"5175769869",,,,,,,,,"""amenity""=>""parking""",Ħal Safi,Others,Yes
7817,"12922667422",,,,,,,,survey_point,,Ħal Safi,Others,Yes
7818,"12922667423",,,,,,,,survey_point,,Ħal Safi,Others,Yes
7830,"12578272976",,,,,,,,,"""amenity""=>""bench""",Ħal Safi,Others,Yes
7831,"12578272977",,,,,,,,,"""amenity""=>""bench""",Ħal Safi,Others,Yes
7832,"12578272978",,,,,,,,,"""amenity""=>""bench""",Ħal Safi,Others,Yes
7833,"12578272979",,,,,,,,,"""amenity""=>""bench""",Ħal Safi,Others,Yes
7834,"12578272980",,,,,,,,,"""amenity""=>""bench""",Ħal Safi,Others,Yes
7835,"12578272981",,,,,,,,,"""amenity""=>""bench""",Ħal Safi,Others,Yes
7836,"12578272982",,,,,,,,,"""playground""=>""structure""",Ħal Safi,Others,Yes
7841,"279158661",,,,,,,,,"""amenity""=>""fuel""",Ħal Safi,Personal Errands,Yes
7844,"5017127327",MyConvenience Safi 1,,,,,,,,"""addr:city""=>""Ħal Safi"",""addr:housenumber""=>""70"",""addr:street""=>""Triq iż-Żurrieq"",""operator""=>""MyConvenience / MySupermarket (Malta)"",""shop""=>""convenience"",""website""=>""https://my.mt/locations/""",Ħal Safi,Shopping,Yes
7852,"5210966533",,,,"34",,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Fr 17:15, Sa 12:30"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħal Safi,Personal Errands,Yes
7853,"5210966535",Pulizija Safi,,,,,,,,"""amenity""=>""police""",Ħal Safi,Personal Errands,Yes
7854,"5210966536",,,,,,,,,"""amenity""=>""telephone""",Ħal Safi,Personal Errands,Yes
7855,"5210966537",,,,,,,,,"""historic""=>""monument""",Ħal Safi,Recreation,Yes
7856,"5212580525",,,,,,,,,"""access""=>""yes"",""amenity""=>""parking"",""capacity""=>""26"",""fee""=>""no"",""parking""=>""surface""",Ħal Safi,Others,Yes
7875,"385181449",BOV ATM,,,,,,,,"""amenity""=>""atm"",""operator""=>""BOV""",Ħal Safi,Personal Errands,Yes
7880,"385181424",,,,,,,,,"""amenity""=>""toilets""",Ħal Safi,Personal Errands,Yes
7884,"5208521770",,,,,,,,,"""amenity""=>""bicycle_parking""",Ħal Safi,Others,Yes
7885,"8437353903",National Lottery,,,,,,,,"""old_name""=>""Maltco"",""operator""=>""IZI Interactive Limited"",""shop""=>""lottery"",""website""=>""https://www.lottery.mt""",Ħal Safi,Shopping,Yes
7886,"11866901630",Open Library,,,,,,,,"""amenity""=>""public_bookcase""",Ħal Safi,Others,Yes
7888,"13532466341",,,,,,,,survey_point,,Ħal Safi,Others,Yes
7906,"10595732328",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħal Kirkop,Personal Errands,Yes
7910,"8448748889",,,,,,,,,"""maxspeed""=>""35"",""traffic_sign""=>""maxspeed""",Ħal Kirkop,Others,Yes
7926,"701184109",Airport Runway Viewpoint,,,,,,,,"""tourism""=>""viewpoint""",Ħal Kirkop,Recreation,Yes
7949,"12000543716",,,,,,,,,"""amenity""=>""fountain"",""drinking_water""=>""no"",""fountain""=>""decorative""",Ħal Kirkop,Others,Yes
7959,"12922652007",,,,,,,,survey_point,,Ħal Kirkop,Others,Yes
7960,"13027033236",,,,,,,,survey_point,,Ħal Kirkop,Others,Yes
7962,"13031397801",,,,,,,,survey_point,,Ħal Kirkop,Others,Yes
7967,"5022996853",,,,,,,,,"""amenity""=>""bench""",Ħal Kirkop,Others,Yes
7973,"1676562732",,,,,,,,survey_point,,Ħal Kirkop,Others,Yes
7981,"12000310023",Bring-in site Kirkop,,,,,,,,"""amenity""=>""recycling"",""recycling:cans""=>""yes"",""recycling:clothes""=>""yes"",""recycling:glass_bottles""=>""yes"",""recycling:plastic""=>""yes"",""recycling_type""=>""container""",Ħal Kirkop,Others,Yes
7982,"12000321786",Kirkop Menħir,,,,,,,,"""historic""=>""monument""",Ħal Kirkop,Recreation,Yes
7983,"12000575796",,,,,,,,,"""amenity""=>""atm"",""brand""=>""HSBC"",""brand:wikidata""=>""Q190464"",""operator""=>""HSBC"",""operator:wikidata""=>""Q190464""",Ħal Kirkop,Personal Errands,Yes
7997,"13001566949",,,,,,,,survey_point,,L-Imqabba,Others,Yes
7999,"11155921977",,,,,,,,silo,,L-Imqabba,Others,Yes
8000,"11155921978",,,,,,,,silo,,L-Imqabba,Others,Yes
8023,"5704133633",,,,,,,,,"""amenity""=>""atm"",""currency:EUR""=>""yes"",""drive_through""=>""no"",""operator""=>""BOV""",L-Imqabba,Personal Errands,Yes
8024,"5704141288",Dough-Re-Mi,,,,,,,,"""opening_hours""=>""Mo-Sa 07:00-19:00; Su,PH 07:00-12:00"",""shop""=>""convenience""",L-Imqabba,Shopping,Yes
8027,"11036945744",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",L-Imqabba,Recreation,Yes
8030,"3785782081",,,,,,,,windmill,,L-Imqabba,Others,Yes
8051,"5267369500",,,,,,,,,"""historic""=>""memorial""",L-Imqabba,Recreation,Yes
8058,"5267369822",,,,"9",,,,,"""information""=>""guidepost"",""tourism""=>""information""",L-Imqabba,Recreation,Yes
8059,"5267369478",The Fruit Shop,,,,,,,,"""shop""=>""greengrocer""",L-Imqabba,Shopping,Yes
8060,"2872726892",,,,,,,,,"""addr:city""=>""L-Imqabba"",""addr:country""=>""MT"",""leisure""=>""playground""",L-Imqabba,Recreation,Yes
8061,"5267369477",,,,,,,,,"""historic""=>""memorial""",L-Imqabba,Recreation,Yes
8066,"5267369493",,,,,,,,,"""amenity""=>""recycling"",""recycling:clothes""=>""yes"",""recycling:glass""=>""yes"",""recycling:glass_bottles""=>""yes"",""recycling:paper""=>""yes"",""recycling:plastic""=>""yes"",""recycling_type""=>""container""",L-Imqabba,Others,Yes
8068,"5267369823",New Life,,,,,,,,"""amenity""=>""bar""",L-Imqabba,Recreation,Yes
8069,"5267369824",Kazin Labour,,,,,,,,"""office""=>""political_party""",L-Imqabba,Commuting to work,Yes
8070,"5267369825",Socjeta Muzikali Madonna tal-Gilju,,,,,,,,"""club""=>""music""",L-Imqabba,Others,Yes
8071,"5267369826",Kazin Nazzjonalista,,,,,,,,"""office""=>""political_party""",L-Imqabba,Commuting to work,Yes
8072,"11007333590",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",L-Imqabba,Personal Errands,Yes
8073,"11007333591",,,,,,,,,"""amenity""=>""telephone""",L-Imqabba,Personal Errands,Yes
8078,"12238869488",Bottegin del teatro,,,,,,,,"""amenity""=>""restaurant"",""mobile""=>""+356 9967 1010"",""opening_hours""=>""Mo-Su 09:00-22:30""",L-Imqabba,Recreation,Yes
8079,"12809219547",,,,,,,,survey_point,,L-Imqabba,Others,Yes
8080,"12809219548",,,,,,,,survey_point,,L-Imqabba,Others,Yes
8081,"12809219549",,,,,,,,survey_point,,L-Imqabba,Others,Yes
8082,"12809549757",,,,,,,,survey_point,,L-Imqabba,Others,Yes
8083,"12809549758",,,,,,,,survey_point,,L-Imqabba,Others,Yes
8087,"5267369461",,,,,,,,,"""amenity""=>""recycling"",""recycling:glass_bottles""=>""yes"",""recycling:paper""=>""yes"",""recycling:plastic""=>""yes"",""recycling_type""=>""container""",L-Imqabba,Others,Yes
8088,"6816903514",,,,,,,,,"""historic""=>""memorial""",L-Imqabba,Recreation,Yes
8100,"13031397804",,,,,,,,survey_point,,L-Imqabba,Others,Yes
8108,"4520197090",Blue print grafix press ltd,,,,,,,,"""addr:housenumber""=>""86 -88"",""addr:street""=>""Dun Gwann Cilia"",""name:en""=>""Blue print grafix press ltd"",""shop""=>""copyshop""",Ħal Qormi,Shopping,Yes
8110,"5255584217",BDI,,,,,,,,"""shop""=>""furniture""",Ħal Qormi,Shopping,Yes
8113,"5029126668",,,,,,,,,"""amenity""=>""waste_basket""",Ħal Qormi,Others,Yes
8116,"5255584216",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħal Qormi,Personal Errands,Yes
8117,"6900504493",Krea,,,,,,,,"""shop""=>""furniture""",Ħal Qormi,Shopping,Yes
8119,"4149296118",Radar,,,,,,,,"""enforcement""=>""maxspeed"",""maxspeed""=>""60""",Ħal Qormi,Others,Yes
8123,"5029126674",,,,,,,,,"""amenity""=>""waste_basket""",Ħal Qormi,Others,Yes
8141,"5267603437",,,,,,,,,"""amenity""=>""recycling"",""recycling:clothes""=>""yes"",""recycling_type""=>""container""",Ħal Qormi,Others,Yes
8145,"11563736964",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",Ħal Qormi,Recreation,Yes
8146,"11563736974",,,,,,,,,"""historic""=>""memorial"",""memorial""=>""plaque""",Ħal Qormi,Recreation,Yes
8147,"13593334178",Deloitte,,,,,,,,"""addr:city""=>""Ħal Qormi"",""addr:postcode""=>""CBD 3040"",""addr:street""=>""Triq l-Intornjatur"",""brand""=>""Deloitte"",""brand:wikidata""=>""Q491748"",""office""=>""consulting"",""opening_hours""=>""Mo-Fr 08:30-17:00"",""phone""=>""+356 2343 2000"",""website""=>""http://www.deloitte.com/mt""",Ħal Qormi,Commuting to work,Yes
8148,"13593334179",Mapfre MSV Life,,,,,,,,"""addr:city""=>""Ħal Qormi"",""addr:postcode""=>""CBD 3040"",""addr:street""=>""Triq l-Intornjatur"",""brand""=>""Mapfre"",""brand:wikidata""=>""Q544532"",""email""=>""bro@middlesea.com"",""office""=>""insurance"",""opening_hours""=>""Mo-Th 08:00-17:00; Fr 08:00-15:00"",""phone""=>""+356 2569 4800""",Ħal Qormi,Commuting to work,Yes
8150,"13593334181",iMovo Limited,,,,,,,,"""addr:city""=>""Ħal Qormi"",""addr:street""=>""Triq l-Intornjatur"",""office""=>""it"",""opening_hours""=>""Mo-Fr 08:30-17:30"",""phone""=>""+356 2248 8300"",""website""=>""https://imovo.com/""",Ħal Qormi,Commuting to work,Yes
8151,"13593334182",Malta Asset Servicing Association,,,,,,,,"""addr:city""=>""Ħal Qormi"",""addr:postcode""=>""CBD 3040"",""addr:street""=>""Triq il-Birrerija"",""email""=>""info@masa.mt"",""level""=>""3"",""office""=>""financial"",""phone""=>""+356 2014 5360"",""short_name""=>""MASA"",""website""=>""https://masa.mt/""",Ħal Qormi,Commuting to work,Yes
8152,"13593334180",Kunsill Malti għall-Arti,,,,,,,,"""addr:city""=>""Ħal Qormi"",""addr:postcode""=>""CBD 3040"",""addr:street""=>""Triq l-Intornjatur"",""government""=>""administrative"",""level""=>""3"",""name:en""=>""Malta Arts Council"",""name:mt""=>""Kunsill Malti għall-Arti"",""office""=>""government"",""opening_hours""=>""Sep-Jul: Mo-Fr 08:00-16:00; Aug: Mo-Fr 07:30-13:30"",""phone""=>""+356 2334 7201;+356 2334 7202"",""short_name""=>""KMA"",""short_name:mt""=>""KMA"",""website""=>""https://artscouncilmalta.gov.mt/""",Ħal Qormi,Commuting to work,Yes
8153,"6338870685",,,,,,,,,"""leisure""=>""playground""",Ħal Qormi,Recreation,Yes
8154,"5267603459",Pace Fire Prevention,,,,,,,,"""shop""=>""yes""",Ħal Qormi,Shopping,Yes
8155,"5029126390",,,,,,,,,"""amenity""=>""waste_basket""",Ħal Qormi,Others,Yes
8158,"5267603443",Peppi,,,,,,,,"""shop""=>""convenience""",Ħal Qormi,Shopping,Yes
8161,"5029126387",Pinto's Pizza,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""pizza""",Ħal Qormi,Recreation,Yes
8163,"5267603449",,,,,,,,,"""historic""=>""monument""",Ħal Qormi,Recreation,Yes
8166,"5172603119",,,,,,,,,"""amenity""=>""police""",Ħal Qormi,Personal Errands,Yes
8167,"5213824237",,,,,,,,,"""historic""=>""memorial""",Ħal Qormi,Recreation,Yes
8172,"5426210416",Qormi Veterinary Clinic,,,,,,,,"""addr:housenumber""=>""74"",""addr:street""=>""San Bastjan"",""amenity""=>""veterinary"",""website""=>""https://www.facebook.com/qormivetclinic/""",Ħal Qormi,Medical Purpose,Yes
8173,"5426955563",palazz narbona,,,,,,,,"""amenity""=>""social_centre"",""description""=>""band club kazin""",Ħal Qormi,Others,Yes
8175,"5213824230",Splendid,,,,,,,,"""amenity""=>""bar""",Ħal Qormi,Recreation,Yes
8186,"5590528861",Mike Service Station,,,,,,,,"""amenity""=>""fuel""",Ħal Qormi,Personal Errands,Yes
8187,"1406093076",Meli,,,,,,,,"""amenity""=>""car_rental""",Ħal Qormi,Others,Yes
8188,"8483674193",The Empire Cycle Work Shop. Bastjan tar-Roti.,,,,,,,,"""shop""=>""bicycle""",Ħal Qormi,Shopping,Yes
8189,"8483674194",Centre Point Cycles,,,,,,,,"""shop""=>""bicycle""",Ħal Qormi,Shopping,Yes
8191,"10294601282",,,,,,,,,"""access""=>""yes"",""amenity""=>""toilets"",""wheelchair""=>""yes""",Ħal Qormi,Personal Errands,Yes
8198,"11848890372",,,,,,,,,"""amenity""=>""bar""",Ħal Qormi,Recreation,Yes
8199,"12244005122",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",Ħal Qormi,Recreation,Yes
8200,"12680140574",,,,,,,,survey_point,,Ħal Qormi,Others,Yes
8206,"8424929054",,,,,,,,,"""historic""=>""memorial"",""inscription""=>""B' TIFKIRA TAR-RIKOSTRUZZJONI  .....   TRIQ .....  KUNSILL LOKALI QORMI 1997"",""material""=>""stone"",""memorial""=>""Pot""",Ħal Qormi,Recreation,Yes
8207,"10294601284",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",Ħal Qormi,Recreation,Yes
8208,"12244005128",,,,,,,,,"""amenity""=>""bench""",Ħal Qormi,Others,Yes
8209,"12244005127",,,,,,,,,"""amenity""=>""bench""",Ħal Qormi,Others,Yes
8210,"11066522290",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ħal Qormi,Personal Errands,Yes
8211,"7203339588",Malta Office Chairs and More,,,,,,,,"""addr:city""=>""Ħal Qormi"",""addr:country""=>""MT"",""addr:postcode""=>""QRM3613"",""addr:street""=>""Triq il-Belt Valletta"",""opening_hours""=>""Mo-Fr 08:30-17:00"",""payment:cash""=>""yes"",""payment:cheque""=>""yes"",""shop""=>""furniture""",Ħal Qormi,Shopping,Yes
8212,"1803627482",,,,,,,,,"""historic""=>""wayside_shrine""",Ħal Qormi,Recreation,Yes
8216,"2632084080",Emanuel's Bakery,,,,,,,,"""addr:city""=>""Ħal Qormi"",""addr:country""=>""MT"",""addr:housename""=>""Emanuel's Bakery"",""addr:postcode""=>""QRM03"",""addr:street""=>""Triq il-Mithna"",""opening_hours""=>""06:00-10:00"",""phone""=>""21482239"",""shop""=>""bakery""",Ħal Qormi,Shopping,Yes
8217,"12244005129",,,,,,,,,"""amenity""=>""bench""",Ħal Qormi,Others,Yes
8218,"12323271576",,,,,,,,,"""artwork_type""=>""statue"",""tourism""=>""artwork""",Ħal Qormi,Recreation,Yes
8223,"12323271593",,,,,,,,,"""amenity""=>""recycling"",""recycling_type""=>""container""",Ħal Qormi,Others,Yes
8225,"12803885447",,,,,,,,survey_point,,Ħal Qormi,Others,Yes
8226,"12803885448",,,,,,,,survey_point,,Ħal Qormi,Others,Yes
8227,"13006399281",,,,,,,,survey_point,,Ħal Qormi,Others,Yes
8228,"13171578301",JTS Trading Limited,,,,,,,,"""addr:street""=>""Triq il-Kummerċ"",""shop""=>""furniture"",""website""=>""http://jtstrading.com""",Ħal Qormi,Shopping,Yes
8230,"1430943777",Arteforte,,,,,,,,"""tourism""=>""artwork""",Ħal Qormi,Recreation,Yes
8231,"6586082304",Invicta,,,,,,,,"""shop""=>""furniture""",Ħal Qormi,Shopping,Yes
8234,"5213824222",9 Twenty,,,,,,,,"""shop""=>""yes""",Ħal Qormi,Shopping,Yes
8243,"1526761228",,,,,,,,,"""amenity""=>""parking_entrance""",Ħal Qormi,Others,Yes
8245,"2806037275",,,,,,,,,"""artwork_type""=>""statue"",""historic""=>""monument"",""survey_point""=>""suppl"",""tourism""=>""artwork""",Ħal Qormi,Recreation,Yes
8247,"5213824221",Digital Zone,,,,,,,,"""check_date""=>""2025-10-31"",""shop""=>""hifi""",Ħal Qormi,Shopping,Yes
8248,"6322365935",Auto Technic,,,,,,,,"""shop""=>""car_repair""",Ħal Qormi,Shopping,Yes
8249,"9029236403",,,,,,,,survey_point,,Ħal Qormi,Others,Yes
8250,"286272481",1743 Razzett l-Antik,,,,,,,,"""addr:street""=>""Valley Road"",""amenity""=>""restaurant"",""cuisine""=>""regional""",Ħal Qormi,Recreation,Yes
8251,"3470973158",,,,,,,,,"""amenity""=>""place_of_worship"",""denomination""=>""roman_catholic"",""religion""=>""christian""",Ħal Qormi,Recreation,Yes
8254,"6045011350",PwC,,,,,,,,"""addr:housenumber""=>""78"",""branch""=>""Malta"",""brand""=>""PwC"",""brand:wikidata""=>""Q488048"",""brand:wikipedia""=>""en:PricewaterhouseCoopers"",""office""=>""consulting"",""official_name""=>""PricewaterhouseCoopers"",""opening_hours""=>""Mo-Fr 08:30-17:30"",""phone""=>""+35621247000"",""website""=>""https://www.pwc.com/""",Ħal Qormi,Commuting to work,Yes
8260,"6045018295",HSBC,,,,,,,,"""amenity""=>""bank"",""branch""=>""Head Office"",""brand""=>""HSBC"",""brand:wikidata""=>""Q190464"",""brand:wikipedia""=>""en:HSBC"",""phone""=>""+35623802380"",""website""=>""https://www.hsbc.com.mt/""",Ħal Qormi,Personal Errands,Yes
8263,"5213824224",,,,,,,,,"""denomination""=>""roman_catholic"",""historic""=>""wayside_shrine"",""religion""=>""christian""",Ħal Qormi,Recreation,Yes
8264,"10282488279",,,,,,,,,"""amenity""=>""recycling"",""recycling_type""=>""container""",Ħal Qormi,Others,Yes
8266,"8887719905",Ceramic Cutting Services,,,,,,,,"""contact:facebook""=>""https://www.facebook.com/maltaceramicskirting"",""craft""=>""tiler"",""email""=>""info@skirting.com.mt"",""mobile""=>""+356 9982 2287"",""opening_hours""=>""Mo-Fr 08:00-17:00"",""operator""=>""Ceramic Cutting Services Limited"",""website""=>""http://skirting.com.mt/""",Ħal Qormi,Commuting to work,Yes
8268,"5213824238",Molton,,,,,,,,"""shop""=>""yes""",Ħal Qormi,Shopping,Yes
8271,"4502612592",Ta' Doughnuts,,,,,,,,"""addr:street""=>""P.Farrugia"",""amenity""=>""bar"",""name:en""=>""Ta' Doughnuts""",Ħal Qormi,Recreation,Yes
8273,"12730482201",Crosscraft,,,,,,,,"""shop""=>""appliance"",""website""=>""https://www.crosscraft.com.mt/""",Ħal Qormi,Shopping,Yes
8274,"12901753689",,,,,,,,survey_point,,Ħal Qormi,Others,Yes
8275,"13146727708",,,,,,,,survey_point,,Ħal Qormi,Others,Yes
8276,"13235981285",Firetech,,,,,,,,"""historic""=>""monument""",Ħal Qormi,Recreation,Yes
